scenario,replicate,year,C_f,S_b-i,P_adp,C_adp,V_LUC,R2,R1,S_LUC,div,div_loss
6,31,2017,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,263.1004036,-1.409540208
6,31,2018,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,260.852024,-2.25206563
6,31,2019,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,258.1452244,-3.266372767
6,31,2020,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,253.2322368,-5.107395053
6,31,2021,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,250.3553871,-6.185424318
6,31,2022,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,247.8609514,-7.120153262
6,31,2023,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,245.1381313,-8.140463691
6,31,2024,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,243.0709918,-8.915073805
6,31,2025,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,240.6099425,-9.837292011
6,31,2026,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,238.5547267,-10.60743401
6,31,2027,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,236.5931882,-11.34247272
6,31,2028,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,235.0393787,-11.92472494
6,31,2029,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,233.7572459,-12.40517294
6,31,2030,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,231.516632,-13.24478835
6,31,2031,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,229.8643145,-13.86395404
6,31,2032,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,228.1131833,-14.52014775
6,31,2033,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,226.3895072,-15.16605333
6,31,2034,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,224.9633729,-15.70046238
6,31,2035,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,223.6822796,-16.18052085
6,31,2036,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,221.3843096,-17.04162907
6,31,2037,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,219.1199095,-17.89015778
6,31,2038,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,218.0199951,-18.30232388
6,31,2039,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,216.7217806,-18.7887981
6,31,2040,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,215.4249113,-19.27476824
6,31,2041,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,214.3953773,-19.660561
6,31,2042,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,213.0348539,-20.17038397
6,31,2043,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,211.3515959,-20.80114385
6,31,2044,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,210.2101627,-21.22886811
6,31,2045,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,209.2027638,-21.60636627
6,31,2046,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,208.1978109,-21.98294787
6,31,2047,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,206.5533814,-22.59915772
6,31,2048,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,205.3135013,-23.06377255
6,31,2049,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,204.2894705,-23.44750311
6,31,2050,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,202.8897517,-23.9720136
6,31,2051,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,202.0533814,-24.28542297
6,31,2052,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,200.8407118,-24.73984133
6,31,2053,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,199.228996,-25.34379252
6,31,2054,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,198.0214626,-25.79628621
6,31,2055,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,197.1545799,-26.12112936
6,31,2056,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,196.2385961,-26.46437195
6,31,2057,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,194.6377033,-27.06426749
6,31,2058,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,192.8892014,-27.71947593
6,31,2059,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,191.9663691,-28.06528483
6,31,2060,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,191.0796136,-28.39757483
6,31,2061,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,189.9275407,-28.82928605
6,31,2062,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,188.8847988,-29.22002815
6,31,2063,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,187.8534304,-29.6065083
6,31,2064,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,186.8292772,-29.99028474
6,31,2065,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,186.1389263,-30.2489769
6,31,2066,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,185.1298153,-30.62711664
6,31,2067,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,183.8035343,-31.1241081
6,31,2068,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,182.4266846,-31.64004894
6,31,2069,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,181.6263299,-31.93996235
6,31,2070,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,180.4638621,-32.37556881
6,31,2071,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,179.7322979,-32.64970465
6,31,2072,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,178.7653174,-33.01205701
6,31,2073,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,177.454262,-33.50334305
6,31,2074,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,176.7938119,-33.75083061
6,31,2075,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,176.0514859,-34.02899918
6,31,2076,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,175.4405039,-34.25794978
6,31,2077,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,174.352452,-34.6656707
6,31,2078,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,173.3797848,-35.03015401
6,31,2079,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,172.3972117,-35.39834932
6,31,2080,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,171.7383515,-35.64524111
6,31,2081,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,170.9631283,-35.9357371
6,31,2082,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,169.9140883,-36.32883925
6,31,2083,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,169.217378,-36.58991444
6,31,2084,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,167.9236884,-37.07469307
6,31,2085,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,167.0754555,-37.39254766
6,31,2086,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,166.4502262,-37.6268371
6,31,2087,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,165.8563654,-37.84937195
6,31,2088,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,164.8433411,-38.2289781
6,31,2089,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,164.0768008,-38.51622038
6,31,2090,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,163.2559007,-38.82383268
6,31,2091,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,162.5668949,-39.0820208
6,31,2092,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,161.8666993,-39.34440202
6,31,2093,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,161.2725939,-39.56702853
6,31,2094,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,160.1915739,-39.97211441
6,31,2095,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,159.4573805,-40.24723548
6,31,2096,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,158.9343891,-40.44321376
6,31,2097,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,158.2036199,-40.71705169
6,31,2098,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,157.7694142,-40.87975969
6,31,2099,0.538,944,0.0449,0.00413,0.475448078,1,0.834012456,0.165987544,156.9084628,-41.20238023
6,32,2015,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,243.4624235,0
6,32,2016,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,243.3283231,-0.055080533
6,32,2017,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,243.0470093,-0.170627645
6,32,2018,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,242.727717,-0.301774085
6,32,2019,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,242.5012062,-0.394811358
6,32,2020,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,236.069648,-3.036516023
6,32,2021,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,234.1269252,-3.834471934
6,32,2022,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,232.3765696,-4.553414749
6,32,2023,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,230.4866085,-5.329699267
6,32,2024,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,229.0457723,-5.921509773
6,32,2025,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,227.5583596,-6.532451157
6,32,2026,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,226.0038968,-7.170932766
6,32,2027,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,224.4938455,-7.791172752
6,32,2028,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,223.1874188,-8.327775765
6,32,2029,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,222.0983485,-8.775101592
6,32,2030,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,220.4738047,-9.442368341
6,32,2031,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,218.4963815,-10.25457713
6,32,2032,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,216.5878642,-11.03848344
6,32,2033,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,214.8627451,-11.74706059
6,32,2034,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,213.3291272,-12.37698034
6,32,2035,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,211.7969939,-13.00629031
6,32,2036,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,209.3885075,-13.99555443
6,32,2037,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,207.2667162,-14.86706112
6,32,2038,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,205.948599,-15.4084659
6,32,2039,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,204.6273891,-15.95114098
6,32,2040,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,203.138059,-16.56286992
6,32,2041,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,201.5158038,-17.22919664
6,32,2042,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,199.7099029,-17.97095419
6,32,2043,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,197.6969135,-18.79777148
6,32,2044,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,196.1762232,-19.42238134
6,32,2045,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,194.7706439,-19.99971039
6,32,2046,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,193.2909012,-20.60750139
6,32,2047,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,191.5031855,-21.34178953
6,32,2048,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,189.9176718,-21.99302501
6,32,2049,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,188.3841158,-22.62291934
6,32,2050,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,186.701367,-23.31409327
6,32,2051,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,184.9750108,-24.02317855
6,32,2052,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,182.9025793,-24.87441114
6,32,2053,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,180.466444,-25.8750318
6,32,2054,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,178.3922187,-26.72700118
6,32,2055,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,176.884889,-27.34612329
6,32,2056,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,175.1986145,-28.03874537
6,32,2057,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,173.1202449,-28.89241699
6,32,2058,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,170.6475537,-29.90805265
6,32,2059,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,169.0119379,-30.57986712
6,32,2060,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,167.7246242,-31.10861964
6,32,2061,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,165.3745902,-32.07387496
6,32,2062,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,163.1812952,-32.97475115
6,32,2063,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,160.906105,-33.90926506
6,32,2064,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,158.7791798,-34.78288045
6,32,2065,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,156.9975258,-35.5146788
6,32,2066,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,154.9823096,-36.34241072
6,32,2067,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,152.6296777,-37.30873311
6,32,2068,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,150.3713738,-38.23631112
6,32,2069,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,148.7116967,-38.91800855
6,32,2070,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,146.7116967,-39.73949056
6,32,2071,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,145.4368776,-40.26311103
6,32,2072,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,143.8901466,-40.89841688
6,32,2073,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,142.0986578,-41.63425478
6,32,2074,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,141.0468856,-42.06626075
6,32,2075,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,139.8754871,-42.54740215
6,32,2076,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,138.8347251,-42.97488577
6,32,2077,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,137.2562628,-43.62322496
6,32,2078,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,135.980021,-44.1474298
6,32,2079,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,134.8243954,-44.62209262
6,32,2080,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,133.8087462,-45.03926139
6,32,2081,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,132.8415909,-45.43651173
6,32,2082,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,131.6081524,-45.94313549
6,32,2083,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,130.7513453,-46.2950613
6,32,2084,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,129.3702604,-46.8623295
6,32,2085,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,128.3976619,-47.26181558
6,32,2086,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,127.6223789,-47.5802561
6,32,2087,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,126.9066617,-47.8742305
6,32,2088,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,126.0452774,-48.22803635
6,32,2089,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,125.2297272,-48.56301626
6,32,2090,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,124.3189213,-48.93712158
6,32,2091,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,123.4060122,-49.31209078
6,32,2092,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,122.5454939,-49.66554093
6,32,2093,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,121.7657574,-49.98581069
6,32,2094,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,120.359807,-50.56329216
6,32,2095,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,119.4190017,-50.94971947
6,32,2096,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,118.7412631,-51.22809451
6,32,2097,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,117.9346818,-51.55939052
6,32,2098,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,117.3009835,-51.81967639
6,32,2099,0.5,421,0.0006,0.00439,0.02179564,1,0.592603472,0.407396528,116.4206099,-52.18128193
6,33,2015,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,221.0741021,0
6,33,2016,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,220.2828378,-0.357918134
6,33,2017,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,219.3137663,-0.796265046
6,33,2018,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,218.1915041,-1.303905782
6,33,2019,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,216.7181721,-1.970348385
6,33,2020,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,214.7401376,-2.865086611
6,33,2021,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,212.9749416,-3.663550105
6,33,2022,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,211.3821877,-4.384011654
6,33,2023,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,209.4148835,-5.273896168
6,33,2024,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,208.0862842,-5.874870813
6,33,2025,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,206.487597,-6.598016213
6,33,2026,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,204.9070883,-7.312938805
6,33,2027,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,203.5116455,-7.944149239
6,33,2028,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,202.4595721,-8.420040983
6,33,2029,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,201.5570915,-8.828266366
6,33,2030,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,199.6989207,-9.668785804
6,33,2031,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,198.508174,-10.20740461
6,33,2032,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,197.2209809,-10.7896497
6,33,2033,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,196.0913968,-11.30060241
6,33,2034,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,195.1002335,-11.74894226
6,33,2035,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,194.1755349,-12.16721766
6,33,2036,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,192.1778704,-13.07083527
6,33,2037,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,190.4502304,-13.85231079
6,33,2038,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,189.7047276,-14.1895293
6,33,2039,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,188.8034463,-14.5972122
6,33,2040,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,187.7737171,-15.06299683
6,33,2041,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,186.9964653,-15.4145766
6,33,2042,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,185.8716152,-15.92338793
6,33,2043,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,184.3862905,-16.59525528
6,33,2044,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,183.5702203,-16.96439404
6,33,2045,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,182.9197753,-17.25861439
6,33,2046,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,182.1423342,-17.61027978
6,33,2047,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,180.8577921,-18.19132572
6,33,2048,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,179.8941488,-18.62721726
6,33,2049,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,179.0543458,-19.00709124
6,33,2050,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,177.9463485,-19.50827944
6,33,2051,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,177.3843338,-19.76249949
6,33,2052,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,176.4301584,-20.19410834
6,33,2053,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,175.016916,-20.8333702
6,33,2054,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,174.0513792,-21.27011823
6,33,2055,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,173.5028719,-21.51822839
6,33,2056,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,172.8380357,-21.81895841
6,33,2057,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,171.493909,-22.42695668
6,33,2058,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,169.8226977,-23.18290741
6,33,2059,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,169.1109638,-23.504851
6,33,2060,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,168.5020514,-23.78028462
6,33,2061,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,167.6452692,-24.16783892
6,33,2062,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,166.9166193,-24.49743425
6,33,2063,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,166.1550211,-24.84193331
6,33,2064,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,165.445244,-25.16299176
6,33,2065,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,165.0421006,-25.34534845
6,33,2066,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,164.3260115,-25.66926205
6,33,2067,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,163.2915483,-26.13718805
6,33,2068,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,162.1216941,-26.66635641
6,33,2069,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,161.6131415,-26.89639358
6,33,2070,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,160.64994,-27.33208527
6,33,2071,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,160.1119106,-27.57545589
6,33,2072,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,159.328915,-27.92963378
6,33,2073,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,158.0790254,-28.49500511
6,33,2074,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,157.6236193,-28.70100215
6,33,2075,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,157.0621726,-28.95496528
6,33,2076,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,156.6489932,-29.14186161
6,33,2077,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,155.6347914,-29.60062263
6,33,2078,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,154.8193524,-29.96947588
6,33,2079,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,153.966168,-30.35540276
6,33,2080,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,153.5115824,-30.56102866
6,33,2081,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,152.990469,-30.79674754
6,33,2082,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,152.0855267,-31.20608644
6,33,2083,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,151.5836647,-31.4330972
6,33,2084,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,150.4676513,-31.93791137
6,33,2085,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,149.810705,-32.2350725
6,33,2086,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,149.3835132,-32.42830717
6,33,2087,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,148.998927,-32.60226974
6,33,2088,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,148.1913148,-32.96758264
6,33,2089,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,147.4919523,-33.28393018
6,33,2090,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,146.767342,-33.61169825
6,33,2091,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,146.2630184,-33.83982248
6,33,2092,0.531,564,0.0149,0.00391,0.298936137,-1,0.436383599,-0.563616401,145.7278924,-34.08187978
